user,label,coordinate 0,coordinate 1,coordinate 2,coordinate 3,coordinate 4,coordinate 5,coordinate 6,coordinate 7,coordinate 8,coordinate 9,coordinate 10,coordinate 11,coordinate 12,coordinate 13,coordinate 14,coordinate 15,coordinate 16,coordinate 17,coordinate 18,coordinate 19,coordinate 20,coordinate 21,coordinate 22,coordinate 23,coordinate 24,coordinate 25,coordinate 26,coordinate 27,coordinate 28,coordinate 29,coordinate 30,coordinate 31,coordinate 32,coordinate 33,coordinate 34,coordinate 35,coordinate 36,coordinate 37,coordinate 38,coordinate 39,coordinate 40,coordinate 41,coordinate 42,coordinate 43,coordinate 44,coordinate 45,coordinate 46,coordinate 47,coordinate 48,coordinate 49,coordinate 50,coordinate 51,coordinate 52,coordinate 53,coordinate 54,coordinate 55,coordinate 56,coordinate 57,coordinate 58,coordinate 59,coordinate 60,coordinate 61,coordinate 62
moritz,a,0.1728234887123108,0.5835630297660828,-4.850127197641996e-07,0.2168020755052566,0.5289337635040283,-0.0188093464821577,0.2351671457290649,0.4353350400924682,-0.0171596482396125,0.2316612005233764,0.360864907503128,-0.0133866323158144,0.2178918272256851,0.3145961165428161,-0.002302992157638,0.1994600594043731,0.3850694298744201,0.002619179431349,0.1914156228303909,0.339947760105133,-0.0216146726161241,0.2004883140325546,0.4004465639591217,-0.0334093421697616,0.2005644589662552,0.4105422794818878,-0.0379628464579582,0.1660752594470977,0.4025170505046844,0.0050849127583205,0.1583988964557647,0.3631672263145447,-0.0174614079296588,0.1773997098207473,0.432264119386673,-0.019899234175682,0.1761489361524582,0.4291732013225555,-0.0167363341897726,0.135717511177063,0.4230954945087433,0.0019797240383923,0.1276123523712158,0.3840175271034241,-0.0239827036857604,0.1488590389490127,0.4485468566417694,-0.0137670254334807,0.149321973323822,0.4502248466014862,-0.0007658154936507,0.1049476787447929,0.4437039494514465,-0.0027277423068881,0.10367451608181,0.4151463806629181,-0.0146089484915137,0.1209854334592819,0.4567103683948517,-0.0025851838290691,0.1223104074597358,0.466100811958313,0.0100168958306312
moritz,a,0.1199635937809944,0.6135010719299316,-3.864495283778524e-07,0.1796642690896988,0.6165400147438049,-0.0213122442364692,0.2312712371349334,0.5505914092063904,-0.0185611993074417,0.2463772296905517,0.471916913986206,-0.0134976105764508,0.2597186863422394,0.4296302199363708,-0.0029689755756407,0.2092528045177459,0.4936054050922394,0.0068308128975331,0.2122816741466522,0.4390392303466797,-0.0123901916667819,0.1988057047128677,0.48860964179039,-0.0186759270727634,0.1992960721254348,0.5114866495132446,-0.0190748125314712,0.1745059639215469,0.4878444969654083,0.0127653200179338,0.1762478053569793,0.4385901689529419,-0.0135504575446248,0.1695211678743362,0.5042650699615479,-0.0173961389809846,0.1713582277297973,0.5258551836013794,-0.0114852432161569,0.1444297134876251,0.4861317873001098,0.0130430152639746,0.1440589725971222,0.4492987990379333,-0.0203181859105825,0.1393604427576065,0.5195801854133606,-0.0144443809986114,0.1410653889179229,0.5442461371421814,0.0002232117694802,0.1140338405966758,0.4855283200740814,0.0123285353183746,0.1184849441051483,0.4568830728530884,-0.0102813066914677,0.1130933985114097,0.5091659426689148,-0.0058758235536515,0.111987292766571,0.5319371819496155,0.004496089182794
moritz,a,0.8038052916526794,0.523932695388794,-6.164165711197711e-07,0.7495582699775696,0.4915084838867187,-0.0024266436230391,0.7103591561317444,0.4370853900909424,-0.0039338301867246,0.693980872631073,0.3843505680561065,-0.0105246547609567,0.6955956220626831,0.3373562395572662,-0.0135779250413179,0.743046760559082,0.3852125704288482,0.0174748972058296,0.713469922542572,0.350835233926773,-0.0065443851053714,0.7238997220993042,0.4010924398899078,-0.0163029748946428,0.7386148571968079,0.4140122830867767,-0.0182937607169151,0.7676587104797363,0.3807219862937927,0.0091114174574613,0.7377701997756958,0.3522982001304626,-0.0178949497640132,0.7507042288780212,0.412625253200531,-0.0189827494323253,0.7695742845535278,0.4165404140949249,-0.0114174960181117,0.7951606512069702,0.3766563534736633,-0.0042310925200581,0.7641583681106567,0.3526922464370727,-0.032171756029129,0.7757321000099182,0.4127182960510254,-0.0204850956797599,0.795428991317749,0.4185571074485779,-0.003469610819593,0.8267463445663452,0.3752957284450531,-0.0182693153619766,0.7946012616157532,0.3474593460559845,-0.0311827510595321,0.7961866855621338,0.3914105296134949,-0.0193871706724166,0.8121442198753357,0.4056435227394104,-0.0056035174056887
moritz,a,0.7930713295936584,0.4410664439201355,-7.747674999336596e-07,0.729996919631958,0.4360211491584778,-0.0152729544788599,0.6697871088981628,0.3575402498245239,-0.0138704627752304,0.649270236492157,0.27119180560112,-0.0134397940710186,0.656710147857666,0.2165760546922683,-0.0067158075980842,0.6994458436965942,0.2810233533382416,0.0129391606897115,0.6886627078056335,0.2261189371347427,-0.0158331990242004,0.6978965401649475,0.2928453981876373,-0.0270712841302156,0.705721914768219,0.310465931892395,-0.030098058283329,0.7379146814346313,0.2787946760654449,0.0106891151517629,0.7236331105232239,0.2279296666383743,-0.0201094038784503,0.729049801826477,0.3126110136508941,-0.0211895853281021,0.7370824217796326,0.3190968632698059,-0.0127761252224445,0.7744385004043579,0.2802812755107879,0.0014280411414802,0.761250913143158,0.2374617904424667,-0.0327603779733181,0.7628000974655151,0.3205731809139251,-0.0192974843084812,0.7720890641212463,0.3303747475147247,-0.0001309077779296,0.8139952421188354,0.2801272571086883,-0.009372423402965,0.7968778014183044,0.2533605992794037,-0.0250694416463375,0.793861985206604,0.3127532601356506,-0.012815392576158,0.8029594421386719,0.3248419165611267,0.0012068927753716
moritz,a,0.8049108386039734,0.5885935425758362,-6.162490535643883e-07,0.7423943281173706,0.5517498254776001,-0.0130594437941908,0.7040005326271057,0.4716852903366089,-0.0110819051042199,0.6993288397789001,0.3989034295082092,-0.0102287577465176,0.7178232073783875,0.357433557510376,-0.0029333236161619,0.738638162612915,0.4127870202064514,0.0176034718751907,0.7375713586807251,0.3675466179847717,-0.0064979773014783,0.7387197613716125,0.4299432039260864,-0.0175107158720493,0.7413771152496338,0.4351638257503509,-0.0220377445220947,0.7743644714355469,0.4197896122932434,0.0149921709671616,0.7711549401283264,0.3746791481971741,-0.0106903528794646,0.7653896808624268,0.448442280292511,-0.0136021189391613,0.7696308493614197,0.4435001611709595,-0.0081257810816168,0.8085545897483826,0.428673505783081,0.0061353472992777,0.8053844571113586,0.3894032537937164,-0.020193088799715,0.7957038879394531,0.4601550996303558,-0.0078805899247527,0.802002489566803,0.4590332210063934,0.0081612132489681,0.8438274264335632,0.4376187026500702,-0.0045538884587585,0.8371933102607727,0.4087545573711395,-0.0136013654991984,0.8255452513694763,0.4598139822483063,0.0001796804863261,0.831524670124054,0.4688280522823334,0.0141324270516633
moritz,a,0.8018649816513062,0.435329258441925,-8.199969556699216e-07,0.7435621619224548,0.4470663368701935,-0.01804013364017,0.6736794710159302,0.3659801483154297,-0.0148893324658274,0.6482811570167542,0.274730235338211,-0.0114664826542139,0.6545381546020508,0.222019538283348,-0.00152186548803,0.6961818933486938,0.2844403088092804,0.0078717758879065,0.6876022219657898,0.2273403406143188,-0.0201809424906969,0.701840341091156,0.2950290441513061,-0.02948759496212,0.7066509127616882,0.3122445940971374,-0.0316836349666118,0.736717700958252,0.2784790396690368,0.0071912100538611,0.7239758968353271,0.2264611423015594,-0.0241825617849826,0.7350935935974121,0.3123522996902466,-0.0246870163828134,0.7366500496864319,0.3194921612739563,-0.0160209778696298,0.7740341424942017,0.2776469886302948,-0.0003573541762307,0.7652744054794312,0.2369221150875091,-0.0363267734646797,0.771643877029419,0.3224302232265472,-0.023129092529416,0.7741867303848267,0.3336167931556701,-0.0044193523935973,0.8134572505950928,0.2738359570503235,-0.0094679240137338,0.8027864694595337,0.2481696903705597,-0.027775714173913,0.8055746555328369,0.3099569082260132,-0.0169102977961301,0.8106943368911743,0.3227769732475281,-0.0040923785418272
moritz,a,0.1772888451814651,0.5828685760498047,-2.261924123558856e-07,0.2422899901866912,0.5113253593444824,0.0096162566915154,0.2610792219638824,0.4379767775535583,0.0161982718855142,0.2719281017780304,0.379404217004776,0.0125099504366517,0.2744457721710205,0.3214886486530304,0.0115835070610046,0.2142812758684158,0.3922742009162903,0.0566028542816638,0.2391676306724548,0.3401097059249878,0.0292881838977336,0.2488609701395034,0.3920239806175232,0.0098973400890827,0.2413047105073928,0.424425721168518,0.0042436006478965,0.1863229870796203,0.3957509994506836,0.0402746424078941,0.2193284183740615,0.3490954041481018,0.0061981850303709,0.222834974527359,0.4201326072216034,-0.0135587248951196,0.2037727832794189,0.446652352809906,-0.0160558596253395,0.1547450125217437,0.4001813232898712,0.0180724114179611,0.1903104335069656,0.3604700267314911,-0.0193153452128171,0.1913616806268692,0.4340030550956726,-0.0214416738599538,0.1689700186252594,0.4543783068656921,-0.0096884649246931,0.1179342418909072,0.4064822196960449,-0.0027945537585765,0.1588613837957382,0.3677591681480407,-0.0215654652565717,0.1655097007751464,0.4199743866920471,-0.011124787852168,0.1464617103338241,0.4443363547325134,0.0041173566132783
moritz,a,0.803463339805603,0.6565288305282593,-6.89323712776968e-07,0.7385180592536926,0.6354002952575684,-0.0147664872929453,0.6846954822540283,0.5568653345108032,-0.0137308947741985,0.6631856560707092,0.4799811840057373,-0.0143798096105456,0.6678362488746643,0.4270031452178955,-0.0085157686844468,0.7101896405220032,0.4878507852554321,0.0189401134848594,0.6987949013710022,0.4367132484912872,-0.0075259017758071,0.7098052501678467,0.5027397274971008,-0.0170536264777183,0.71684330701828,0.5163813829421997,-0.0190013032406568,0.7472828030586243,0.4862962961196899,0.0161484964191913,0.734343409538269,0.4383733570575714,-0.0128945726901292,0.7399789690971375,0.5215958952903748,-0.0133579149842262,0.7476426362991333,0.524122416973114,-0.004249068442732,0.7835648655891418,0.4901644587516784,0.0061321766115725,0.7719951868057251,0.4522845149040222,-0.0273212008178234,0.7734315395355225,0.5334398746490479,-0.0142697244882583,0.7828816771507263,0.5405808091163635,0.0053181573748588,0.8230998516082764,0.494715541601181,-0.0053968993015587,0.807390034198761,0.4653860926628113,-0.0202591158449649,0.8030551671981812,0.5227257013320923,-0.0072458460927009,0.8118221759796143,0.5352997779846191,0.007929521612823
moritz,a,0.2669523954391479,0.6819390654563904,-3.6372108525029045e-07,0.3110023140907287,0.7071360349655151,-0.0178520362824201,0.3706979155540466,0.6723543405532837,-0.0174975637346506,0.4045965373516083,0.6210777163505554,-0.015538060106337,0.4202318787574768,0.5823116898536682,-0.0089092971757054,0.3689988553524017,0.6109214425086975,-0.0005725941737182,0.394108384847641,0.5795782208442688,-0.0190409999340772,0.3676344752311706,0.6179381012916565,-0.0231182388961315,0.3538646996021271,0.6313081383705139,-0.0213670078665018,0.3450872898101806,0.590332567691803,0.00298225088045,0.367256611585617,0.5669072270393372,-0.0184772536158561,0.3394262492656708,0.6168980002403259,-0.0187535267323255,0.3306798338890075,0.6238616108894348,-0.0118845589458942,0.3206240236759186,0.5747255086898804,0.0018084906041622,0.339160680770874,0.5570467114448547,-0.02428481541574,0.3139080703258514,0.608553946018219,-0.0164077337831258,0.3040253520011902,0.6176389455795288,-0.0028463068883866,0.2945990562438965,0.5591297745704651,-0.0002781862276606,0.316916823387146,0.5479478240013123,-0.0153979072347283,0.3002516329288482,0.5848256349563599,-0.0080613149330019,0.2895448803901672,0.5933048129081726,0.0023336578160524
moritz,a,0.8067125082015991,0.4501474499702453,-7.71619113493216e-07,0.7433659434318542,0.4173601269721985,-0.0127851963043212,0.7042028307914734,0.3309994637966156,-0.0140980081632733,0.7030994892120361,0.2483419179916381,-0.0175016019493341,0.7272174954414368,0.2043713927268982,-0.0155925843864679,0.749419093132019,0.2717593610286712,0.0102313524112105,0.7516696453094482,0.2138372063636779,-0.0185079108923673,0.7475921511650085,0.2798856794834137,-0.0302979927510023,0.7498741149902344,0.3053359091281891,-0.0333994925022125,0.7857694029808044,0.2816693782806396,0.0064082941971719,0.7842940092086792,0.2292912900447845,-0.0237096976488828,0.7752894163131714,0.3096607029438019,-0.025206247344613,0.7797841429710388,0.3260970115661621,-0.0176403000950813,0.8207433819770813,0.2934150993824005,-0.0034712832421064,0.8180261850357056,0.246537759900093,-0.0360226742923259,0.8053416609764099,0.3266662657260895,-0.0217222273349761,0.8098991513252258,0.3485931158065796,-0.0023465559352189,0.858073890209198,0.3078259229660034,-0.0146977705880999,0.8486552238464355,0.2691859006881714,-0.0294291600584983,0.8353004455566406,0.3255965113639831,-0.0156049607321619,0.8386887907981873,0.347821831703186,-0.0004447784158401
moritz,a,0.766665518283844,0.5478989481925964,-6.569657671207096e-07,0.706993818283081,0.5411282777786255,-0.007829874753952,0.6570694446563721,0.4770735502243042,-0.0045266989618539,0.6414936184883118,0.4042041897773742,-0.003428396070376,0.6447283029556274,0.3579107522964477,0.0022147542331367,0.6859083771705627,0.4152941703796386,0.0172828380018472,0.6693123579025269,0.3730801343917846,-0.0057657789438962,0.6784878969192505,0.4267374873161316,-0.015284763649106,0.6879201531410217,0.4401776194572449,-0.0177792105823755,0.7194419503211975,0.412432849407196,0.0130599783733487,0.6990654468536377,0.3680212199687958,-0.012021280825138,0.7063045501708984,0.4400500655174255,-0.0132542150095105,0.7179049253463745,0.4484265744686126,-0.0059523074887692,0.7509782910346985,0.4130620062351227,0.0032823230139911,0.7318931221961975,0.3749302327632904,-0.0253011994063854,0.7355235815048218,0.4483643174171448,-0.0135170072317123,0.7488033175468445,0.461820513010025,0.0037600474897772,0.7859020233154297,0.4118455052375793,-0.007374005857855,0.7647650241851807,0.3897872269153595,-0.0196534562855958,0.7625358700752258,0.4403743743896484,-0.0080399569123983,0.7732095718383789,0.4521667957305908,0.0050381897017359
moritz,a,0.7571816444396973,0.5959535837173462,-6.954832656447252e-07,0.6847987174987793,0.5743099451065063,-0.0139631070196628,0.6276245713233948,0.4968452751636505,-0.0129023771733045,0.597783088684082,0.4207116365432739,-0.0160107985138893,0.5765853524208069,0.3650229573249817,-0.0143614439293742,0.6451275944709778,0.4335619509220123,0.0258597787469625,0.6232936978340149,0.3717741370201111,-0.0050817294977605,0.6455562710762024,0.4284375607967376,-0.0190451759845018,0.6594786047935486,0.4611058533191681,-0.0207868162542581,0.6819996237754822,0.4186754822731018,0.021882776170969,0.6620698571205139,0.3710566163063049,-0.0117125147953629,0.6846491694450378,0.4469281733036041,-0.0180996023118495,0.697429895401001,0.4705396294593811,-0.0105906762182712,0.7195934653282166,0.4113117456436157,0.0101539492607116,0.6992906332015991,0.3729035854339599,-0.0276156142354011,0.7183195948600769,0.4526537656784057,-0.017655212432146,0.7323734760284424,0.4825245440006256,0.0029184664599597,0.759766161441803,0.4090478718280792,-0.0029763076454401,0.7365221381187439,0.3726102709770202,-0.0221841391175985,0.7444111108779907,0.4308075308799743,-0.009428440593183,0.7572855353355408,0.4588851034641266,0.0081587797030806
